Time,Open,High,Low,Close,Volume,EMA9,EMA21,EMA220
2012-12-31,07:45:00,4331.75,4333.75,4331.75,4333.5,163,4329.44436389449,4326.03597272892,4319.96562318225
2012-12-31,07:46:00,4333.5,4335.75,4333.5,4335.25,314,4330.60549111559,4326.87361157174,4320.10394333445
2012-12-31,07:47:00,4335.25,4335.25,4333.25,4333.25,259,4331.13439289247,4327.45328324704,4320.22291217305
2012-12-31,07:48:00,4333.75,4334,4332.75,4333.25,147,4331.55751431398,4327.98025749731,4320.34080437058
2012-12-31,07:49:00,4333.5,4333.75,4333,4333.25,46,4331.89601145118,4328.45932499755,4320.45762967039
2012-12-31,07:50:00,4333.25,4333.5,4331.75,4331.75,95,4331.86680916095,4328.7584772705,4320.55982306704
2012-12-31,07:51:00,4331.75,4332.75,4331.25,4332.5,183,4331.99344732876,4329.09861570046,4320.66787896689
2012-12-31,07:52:00,4332.5,4336.25,4332.5,4335.5,236,4332.69475786301,4329.68055972769,4320.80210630655
2012-12-31,07:53:00,4335.5,4335.5,4333,4333,298,4332.75580629041,4329.98232702517,4320.91249448478
2012-12-31,07:54:00,4333,4334.75,4332.25,4334.25,168,4333.05464503232,4330.37029729561,4321.03319589215
2012-12-31,07:55:00,4334,4334,4332.75,4332.75,104,4332.99371602586,4330.5866339051,4321.13923031847
2012-12-31,07:56:00,4332.5,4333.75,4332.5,4333,96,4332.99497282069,4330.80603082282,4321.24656760066
2012-12-31,07:57:00,4332.75,4336,4332.5,4334,280,4333.19597825655,4331.09639165711,4321.36198327848
2012-12-31,07:58:00,4334,4335.25,4333.5,4334.5,174,4333.45678260524,4331.40581059737,4321.48087935741
2012-12-31,07:59:00,4334.25,4335.25,4334,4334.25,170,4333.61542608419,4331.66437327034,4321.59643701028
2012-12-31,08:00:00,4334.25,4334.75,4333.5,4333.5,173,4333.59234086735,4331.83124842758,4321.70416156222
2012-12-31,08:01:00,4333.75,4335.5,4333.75,4335.25,70,4333.92387269388,4332.14204402507,4321.82674833542
2012-12-31,08:02:00,4335,4335.25,4333.75,4333.75,76,4333.88909815511,4332.28822184097,4321.93465106541
2012-12-31,08:03:00,4333.75,4334.25,4332.5,4333,75,4333.71127852409,4332.35292894634,4322.0347899698
2012-12-31,08:04:00,4333.25,4334.75,4333.25,4334,103,4333.76902281927,4332.50266267849,4322.14307241351
2012-12-31,08:05:00,4334.25,4334.75,4334,4334.5,80,4333.91521825542,4332.68423879863,4322.25489981248
2012-12-31,08:06:00,4334.5,4335,4334.5,4334.75,51,4334.08217460433,4332.87203527148,4322.36797764223
2012-12-31,08:07:00,4334.75,4334.75,4333.5,4334.5,108,4334.16573968347,4333.02003206498,4322.47776969977
2012-12-31,08:08:00,4334.5,4334.5,4333.75,4334,77,4334.13259174677,4333.10912005907,4322.58204327715
2012-12-31,08:09:00,4333.75,4333.75,4332.5,4333.5,143,4334.00607339742,4333.14465459916,4322.68084831536
2012-12-31,08:10:00,4333.25,4333.75,4332.5,4333,189,4333.80485871793,4333.13150418105,4322.77423430346
2012-12-31,08:11:00,4333,4333,4331.25,4331.25,87,4333.29388697435,4332.96045834641,4322.85093806542
2012-12-31,08:12:00,4331.25,4331.25,4329.75,4330,366,4332.63510957948,4332.69132576947,4322.91563545849
2012-12-31,08:13:00,4330.5,4331,4330,4330.5,171,4332.20808766358,4332.49211433588,4322.98427224168
2012-12-31,08:14:00,4330.75,4332,4330.75,4330.75,45,4331.91647013087,4332.33374030534,4323.05455032094
2012-12-31,08:15:00,4330.5,4331,4330,4330,27,4331.53317610469,4332.12158209577,4323.11740506916
2012-12-31,08:16:00,4330,4330,4329.75,4329.75,69,4331.17654088376,4331.90598372342,4323.1774285527
2012-12-31,08:17:00,4329.5,4330,4329.5,4330,28,4330.941232707,4331.73271247584,4323.23917128073
2012-12-31,08:18:00,4330,4330.25,4330,4330.25,57,4330.8029861656,4331.59792043258,4323.30261769448
2012-12-31,08:19:00,4330.25,4331,4330.25,4331,43,4330.84238893248,4331.54356402962,4323.37227726286
2012-12-31,08:20:00,4331,4331.25,4331,4331,20,4330.87391114599,4331.49414911783,4323.4413064279
2012-12-31,08:21:00,4330.75,4332.5,4330.75,4332.5,262,4331.19912891679,4331.58559010712,4323.52328555525
2012-12-31,08:22:00,4332.5,4334.75,4332.5,4334.5,224,4331.85930313343,4331.85053646102,4323.62262233755
2012-12-31,08:23:00,4334.5,4334.75,4333.75,4334.25,149,4332.33744250675,4332.06866951002,4323.71879770101
2012-12-31,08:24:00,4334,4334.5,4333.5,4334.25,166,4332.7199540054,4332.26697228183,4323.81410269919
2012-12-31,08:25:00,4334.25,4334.5,4334.25,4334.5,78,4333.07596320432,4332.46997480167,4323.91080765214
2012-12-31,08:26:00,4334.25,4334.25,4333,4333.5,132,4333.16077056345,4332.56361345606,4323.99758767339
2012-12-31,08:27:00,4333.75,4333.75,4332.5,4332.75,94,4333.07861645076,4332.58055768733,4324.07679502476
2012-12-31,08:28:00,4332.75,4334.25,4332.25,4333.75,225,4333.21289316061,4332.68687062484,4324.16433534128
2012-12-31,08:29:00,4333.75,4333.75,4329.75,4330.75,466,4332.72031452849,4332.51079147713,4324.22393411647
2012-12-31,08:30:00,4330.5,4330.5,4327.5,4328.5,1032,4331.87625162279,4332.14617407012,4324.26263154528
2012-12-31,08:31:00,4328.5,4330.25,4325.25,4325.75,2573,4330.65100129823,4331.56470370011,4324.27609189329
2012-12-31,08:32:00,4325.5,4328.5,4325,4328.25,906,4330.17080103859,4331.2633670001,4324.31205486258
2012-12-31,08:33:00,4328,4330.75,4327.75,4330.75,445,4330.28664083087,4331.21669727282,4324.37031680953
2012-12-31,08:34:00,4330.5,4332.25,4329.75,4332,578,4330.6293126647,4331.28790661165,4324.43936371623
2012-12-31,08:35:00,4332,4334.25,4331.75,4334,433,4331.30345013176,4331.53446055605,4324.52588531156
2012-12-31,08:36:00,4333.75,4334.75,4333.5,4334.75,601,4331.99276010541,4331.82678232368,4324.61841123634
2012-12-31,08:37:00,4335,4335.25,4332.25,4333.5,649,4332.29420808433,4331.97889302152,4324.69878760524
2012-12-31,08:38:00,4333.5,4338,4333.5,4336.75,929,4333.18536646746,4332.41263001957,4324.8078483509
2012-12-31,08:39:00,4336.75,4338.5,4336.75,4338.5,529,4334.24829317397,4332.96602729052,4324.93175922555
2012-12-31,08:40:00,4338.5,4342.75,4338.5,4341.75,1021,4335.74863453917,4333.7645702641,4325.08396049953
2012-12-31,08:41:00,4341.75,4345.75,4341.5,4342,1243,4336.99890763134,4334.51324569464,4325.23704682985
2012-12-31,08:42:00,4342,4345.5,4342,4345.25,669,4338.64912610507,4335.48931426785,4325.41815952822
2012-12-31,08:43:00,4345.5,4347,4344.25,4344.5,868,4339.81930088406,4336.30846751623,4325.59084586733
2012-12-31,08:44:00,4344.5,4345,4343.75,4343.75,529,4340.60544070725,4336.9849704693,4325.75518210383
2012-12-31,08:45:00,4344,4345.75,4344,4344.75,454,4341.4343525658,4337.69088224482,4325.92708090832
2012-12-31,08:46:00,4345,4346,4344.75,4345.25,422,4342.19748205264,4338.37807476802,4326.10194895439
2012-12-31,08:47:00,4345.25,4345.5,4342.75,4344.5,679,4342.65798564211,4338.93461342547,4326.2684471539
2012-12-31,08:48:00,4344.25,4344.25,4341.25,4341.5,555,4342.42638851369,4339.16783038679,4326.40628926111
2012-12-31,08:49:00,4341.5,4342.5,4341.25,4342.25,258,4342.39111081095,4339.44802762435,4326.54967125874
2012-12-31,08:50:00,4342,4344,4340.75,4344,538,4342.71288864876,4339.86184329487,4326.70759278581
2012-12-31,08:51:00,4344,4344,4342,4342.25,161,4342.62031091901,4340.07894844988,4326.84824805472
2012-12-31,08:52:00,4342.25,4342.25,4340.75,4341,150,4342.29624873521,4340.16268040898,4326.97631820807
2012-12-31,08:53:00,4341,4342.5,4340.25,4342.5,424,4342.33699898817,4340.37516400817,4327.11680401614
2012-12-31,08:54:00,4342.5,4343,4341.75,4343,165,4342.46959919053,4340.61378546197,4327.26054334631
2012-12-31,08:55:00,4343.25,4345.75,4343,4344.75,719,4342.92567935243,4340.98980496543,4327.41881897214
2012-12-31,08:56:00,4344.75,4346.25,4343.25,4345,525,4343.34054348194,4341.35436815039,4327.5779246828
2012-12-31,08:57:00,4345.25,4348.25,4345.25,4348.25,1023,4344.32243478555,4341.98124377308,4327.76500228748
2012-12-31,08:58:00,4348.25,4348.5,4347.75,4348.25,773,4345.10794782844,4342.5511307028,4327.95038688216
2012-12-31,08:59:00,4348.25,4356.75,4348.25,4354.75,2396,4347.03635826275,4343.66011882073,4328.19291731762
2012-12-31,09:00:00,4355,4355.75,4353.5,4353.75,990,4348.3790866102,4344.57738074612,4328.42420313375
2012-12-31,09:01:00,4353.75,4355,4353.5,4354.25,565,4349.55326928816,4345.4567097692,4328.65792075245
2012-12-31,09:02:00,4354.5,4354.5,4352.5,4353.5,562,4350.34261543053,4346.187917972,4328.88273594926
2012-12-31,09:03:00,4353.75,4354.5,4351.75,4351.75,352,4350.62409234442,4346.69356179272,4329.08967951533
2012-12-31,09:04:00,4351.75,4355.5,4351.5,4354.75,434,4351.44927387554,4347.42596526611,4329.32189961021
2012-12-31,09:05:00,4354.75,4354.75,4352.5,4353.5,293,4351.85941910043,4347.97815024192,4329.54070594858
2012-12-31,09:06:00,4353.75,4354.25,4351.5,4354.25,415,4352.33753528035,4348.54831840175,4329.76431946941
2012-12-31,09:07:00,4354.5,4357.5,4354.25,4356.25,819,4353.12002822428,4349.24847127431,4330.00400888598
2012-12-31,09:08:00,4356.25,4356.5,4355,4355.75,435,4353.64602257942,4349.83951934029,4330.23700428067
2012-12-31,09:09:00,4356.25,4356.25,4351.75,4352,459,4353.31681806354,4350.03592667299,4330.43395446818
2012-12-31,09:10:00,4351.75,4353,4351.25,4351.75,377,4353.00345445083,4350.1917515209,4330.62685985761
2012-12-31,09:11:00,4352.25,4354.25,4352.25,4353.5,363,4353.10276356067,4350.49250138263,4330.83385660098
2012-12-31,09:12:00,4353.5,4353.75,4351.75,4351.75,311,4352.83221084853,4350.60681943876,4331.02314296658
2012-12-31,09:13:00,4351.75,4352.75,4350.5,4352.25,404,4352.71576867883,4350.75619948978,4331.21524122028
2012-12-31,09:14:00,4352.5,4352.5,4349.25,4350.5,515,4352.27261494306,4350.73290862707,4331.38976392417
2012-12-31,09:15:00,4350.5,4351.25,4350,4351,217,4352.01809195445,4350.75718966097,4331.56723212395
2012-12-31,09:16:00,4351.25,4352,4351,4351.75,286,4351.96447356356,4350.84744514634,4331.74988160699
2012-12-31,09:17:00,4351.75,4353.75,4351.75,4353.75,172,4352.32157885085,4351.1113137694,4331.94897770104
2012-12-31,09:18:00,4353.75,4353.75,4351,4351.25,260,4352.10726308068,4351.12392160854,4332.1236475861
2012-12-31,09:19:00,4351,4352,4350.75,4351.75,194,4352.03581046454,4351.18083782595,4332.3012616351
2012-12-31,09:20:00,4352,4352,4350.25,4350.5,406,4351.72864837163,4351.11894347814,4332.46595609994
2012-12-31,09:21:00,4350.5,4353.25,4350.5,4352.5,219,4351.88291869731,4351.24449407103,4332.64725966464
2012-12-31,09:22:00,4352.75,4353.25,4352,4352,127,4351.90633495785,4351.31317642821,4332.82239758623
2012-12-31,09:23:00,4352,4352.25,4351,4351.5,133,4351.82506796628,4351.33016038928,4332.99142566237
2012-12-31,09:24:00,4351.5,4352,4351,4351.75,245,4351.81005437302,4351.36832762662,4333.16118651611
2012-12-31,09:25:00,4352,4354.25,4352,4353.5,291,4352.14804349842,4351.5621160242,4333.3452481766
2012-12-31,09:26:00,4353.25,4353.25,4352,4352.75,160,4352.26843479873,4351.67010547655,4333.52085679038
2012-12-31,09:27:00,4352.75,4357,4352.75,4355.25,576,4352.86474783899,4351.99555043322,4333.71750062033
2012-12-31,09:28:00,4355,4356.5,4355,4356.25,268,4353.54179827119,4352.38231857566,4333.92141464187
2012-12-31,09:29:00,4356.5,4360,4356.25,4357.25,1472,4354.28343861695,4352.82483506878,4334.1325330614
2012-12-31,09:30:00,4357.5,4357.75,4354.5,4355,510,4354.42675089356,4353.02257733525,4334.32137891605
2012-12-31,09:31:00,4355,4356.75,4354.5,4355.75,315,4354.69140071485,4353.27052485023,4334.51530308875
2012-12-31,09:32:00,4355.5,4357.5,4355.25,4357,198,4355.15312057188,4353.60956804566,4334.71878450876
2012-12-31,09:33:00,4357,4358.75,4356.75,4357,264,4355.5224964575,4353.91778913242,4334.92042446796
2012-12-31,09:34:00,4357.25,4359,4357,4358.5,190,4356.117997166,4354.33435375675,4335.13381429178
2012-12-31,09:35:00,4358.5,4358.75,4357.25,4357.75,256,4356.4443977328,4354.64486705159,4335.33848565565
2012-12-31,09:36:00,4357.75,4358,4356.25,4356.75,242,4356.50551818624,4354.83624277417,4335.53225501624
2012-12-31,09:37:00,4356.75,4357.25,4355.25,4356.75,308,4356.55441454899,4355.01022070379,4335.72427080795
2012-12-31,09:38:00,4356.75,4359.25,4356.75,4359.25,316,4357.0935316392,4355.39565518527,4335.93717333457
2012-12-31,09:39:00,4359.25,4360.5,4358.25,4358.5,476,4357.37482531136,4355.67786835024,4336.14136181118
2012-12-31,09:40:00,4358.25,4358.75,4356.75,4357.25,377,4357.34986024909,4355.82078940931,4336.33239021108
2012-12-31,09:41:00,4357.25,4358.75,4357,4358.25,395,4357.52988819927,4356.04162673574,4336.53073962093
2012-12-31,09:42:00,4358.5,4359,4355.5,4356,420,4357.22391055942,4356.03784248703,4336.70693202255
2012-12-31,09:43:00,4356,4356.5,4355.25,4356.5,427,4357.07912844753,4356.07985680639,4336.88605480968
2012-12-31,09:44:00,4356.5,4357,4356.25,4356.75,249,4357.01330275803,4356.1407789149,4337.06581901955
2012-12-31,09:45:00,4356.75,4357.25,4354.75,4355.25,292,4356.66064220642,4356.05979901355,4337.23038174335
2012-12-31,09:46:00,4355,4356.25,4354.75,4356.25,218,4356.57851376514,4356.07709001232,4337.4025049855
2012-12-31,09:47:00,4356,4356,4353.75,4354.75,537,4356.21281101211,4355.95644546574,4337.5594958906
2012-12-31,09:48:00,4354.75,4355.25,4353.25,4353.25,398,4355.62024880969,4355.71040496886,4337.70149140291
2012-12-31,09:49:00,4353,4353,4351.25,4351.5,377,4354.79619904775,4355.32764088078,4337.82636478388
2012-12-31,09:50:00,4351.5,4352.25,4351.5,4351.75,254,4354.1869592382,4355.00240080071,4337.95237053244
2012-12-31,09:51:00,4351.75,4352.25,4348.75,4348.75,475,4353.09956739056,4354.43400072792,4338.05008663622
2012-12-31,09:52:00,4349,4349.75,4348.5,4349.25,755,4352.32965391245,4353.96272793447,4338.15144331824
2012-12-31,09:53:00,4349.25,4352.25,4349,4352.25,366,4352.31372312996,4353.80702539497,4338.27903206649
2012-12-31,09:54:00,4352,4352,4349.25,4349.5,236,4351.75097850397,4353.41547763179,4338.38057928761
2012-12-31,09:55:00,4350,4352.25,4349.75,4351.5,289,4351.70078280317,4353.24134330163,4338.49930707687
2012-12-31,09:56:00,4351.5,4352.25,4350.75,4351.75,460,4351.71062624254,4353.10576663784,4338.61922284993
2012-12-31,09:57:00,4352,4352,4350.75,4351,246,4351.56850099403,4352.91433330713,4338.73126608205
2012-12-31,09:58:00,4351,4351.25,4350.5,4351,276,4351.45480079523,4352.74030300648,4338.84229534828
2012-12-31,09:59:00,4350.75,4351.5,4350,4350.75,247,4351.31384063618,4352.55936636953,4338.95005738133
2012-12-31,10:00:00,4350.75,4350.75,4349.75,4350,206,4351.05107250894,4352.32669669957,4339.05005686204
2012-12-31,10:01:00,4350.25,4350.75,4350,4350.5,181,4350.94085800716,4352.16063336325,4339.15367625695
2012-12-31,10:02:00,4350.25,4354,4350,4353.75,525,4351.50268640573,4352.30512123932,4339.28576968449
2012-12-31,10:03:00,4353.75,4357,4353,4354,731,4352.00214912458,4352.45920112665,4339.41893013984
2012-12-31,10:04:00,4353.75,4356.25,4353.5,4355.5,709,4352.70171929966,4352.73563738786,4339.56446018382
2012-12-31,10:05:00,4355.25,4358.25,4355.25,4357.25,594,4353.61137543973,4353.14603398897,4339.7245103179
2012-12-31,10:06:00,4357.25,4357.5,4353.25,4353.5,441,4353.58910035179,4353.17821271724,4339.8491753829
2012-12-31,10:07:00,4353.5,4355.25,4353.5,4355,264,4353.87128028143,4353.34382974295,4339.9862869179
2012-12-31,10:08:00,4354.75,4355,4352.5,4352.75,343,4353.64702422514,4353.28984522086,4340.10179563357
2012-12-31,10:09:00,4352.5,4353.25,4351,4351,264,4353.11761938011,4353.08167747351,4340.20042191743
2012-12-31,10:10:00,4350.75,4353.5,4350.75,4352.75,284,4353.04409550409,4353.05152497592,4340.31399275981
2012-12-31,10:11:00,4352.5,4354.75,4352,4354,293,4353.23527640327,4353.13774997811,4340.43784802895
2012-12-31,10:12:00,4354.25,4355.5,4353,4354.25,175,4353.43822112262,4353.23886361646,4340.56284487937
2012-12-31,10:13:00,4354.25,4354.5,4353.25,4353.5,109,4353.4505768981,4353.26260328769,4340.67992320625
2012-12-31,10:14:00,4353.25,4355.25,4353,4354.25,253,4353.61046151848,4353.35236662517,4340.80272933108
2012-12-31,10:15:00,4354.25,4355.5,4354.25,4354.25,164,4353.73836921478,4353.43396965925,4340.92442408827
2012-12-31,10:16:00,4354.25,4354.75,4353,4354.25,215,4353.84069537183,4353.50815423568,4341.04501753543
2012-12-31,10:17:00,4354,4355.25,4354,4354.75,160,4354.02255629746,4353.62104930516,4341.16904452606
2012-12-31,10:18:00,4354.75,4355,4352.75,4353.5,226,4353.91804503797,4353.61004482288,4341.28063688329
2012-12-31,10:19:00,4353.25,4353.5,4352.25,4353.25,167,4353.78443603038,4353.57731347534,4341.3889569115
2012-12-31,10:20:00,4352.75,4353.25,4352.75,4353,63,4353.6275488243,4353.52483043213,4341.49403422452
2012-12-31,10:21:00,4353,4354.25,4353,4353.75,161,4353.65203905944,4353.54530039285,4341.60494794194
2012-12-31,10:22:00,4353.75,4353.75,4352.25,4352.5,125,4353.42163124755,4353.4502730844,4341.70354569812
2012-12-31,10:23:00,4352.75,4353,4351.75,4352,144,4353.13730499804,4353.31843007673,4341.79672628004
2012-12-31,10:24:00,4351.75,4351.75,4350,4351,581,4352.70984399843,4353.10766370612,4341.88001382502
2012-12-31,10:25:00,4351,4351,4349.5,4349.75,348,4352.11787519875,4352.80242155102,4341.95123541936
2012-12-31,10:26:00,4350.25,4350.25,4349.5,4350,134,4351.694300159,4352.54765595547,4342.02407491783
2012-12-31,10:27:00,4350,4350,4347.25,4347.25,510,4350.8054401272,4352.06605086861,4342.07136835749
2012-12-31,10:28:00,4347.25,4349.75,4347,4349.5,498,4350.54435210176,4351.83277351692,4342.13859579316
2012-12-31,10:29:00,4349.25,4349.5,4347.75,4348.75,270,4350.18548168141,4351.55252137901,4342.19842750544
2012-12-31,10:30:00,4349,4350,4348.75,4349.25,199,4349.99838534513,4351.34320125365,4342.26224264114
2012-12-31,10:31:00,4349.5,4350.75,4349.5,4350,222,4349.9987082761,4351.22109204877,4342.33226759461
2012-12-31,10:32:00,4350,4350.5,4349.25,4349.25,215,4349.84896662088,4351.04190186252,4342.39487150779
2012-12-31,10:33:00,4349.25,4349.5,4348.5,4348.75,264,4349.62917329671,4350.83354714775,4342.45238398283
2012-12-31,10:34:00,4348.75,4351.75,4348.5,4351.5,321,4350.00333863736,4350.89413377068,4342.53426286081
2012-12-31,10:35:00,4351.5,4352.25,4349.25,4350.5,430,4350.10267090989,4350.85830342789,4342.60635097972
2012-12-31,10:36:00,4350.5,4350.75,4349.5,4349.5,108,4349.98213672791,4350.73482129808,4342.66873694371
2012-12-31,10:37:00,4349.25,4351.75,4348.75,4350,310,4349.98570938233,4350.66801936189,4342.73508321571
2012-12-31,10:38:00,4349.75,4350.75,4349.25,4350.25,271,4350.03856750586,4350.63001760172,4342.8030915124
2012-12-31,10:39:00,4350.5,4352.25,4350.25,4352,176,4350.43085400469,4350.75456145611,4342.88632145346
2012-12-31,10:40:00,4352,4352.75,4350.5,4351,195,4350.54468320375,4350.77687405101,4342.95974840863
2012-12-31,10:41:00,4351.25,4351.5,4350.5,4350.75,81,4350.585746563,4350.77443095546,4343.03024842304
2012-12-31,10:42:00,4350.75,4351.5,4350.5,4351.5,83,4350.7685972504,4350.84039177769,4343.10689775857
2012-12-31,10:43:00,4351.5,4352.25,4351.25,4351.5,137,4350.91487780032,4350.90035616154,4343.18285343497
2012-12-31,10:44:00,4351.25,4351.25,4350.5,4350.5,68,4350.83190224026,4350.86396014685,4343.24907195592
2012-12-31,10:45:00,4350.75,4350.75,4349,4349.75,415,4350.61552179221,4350.76269104259,4343.30790388392
2012-12-31,10:46:00,4350,4351,4350,4350.5,150,4350.59241743377,4350.73881003872,4343.3729907266
2012-12-31,10:47:00,4350.75,4352,4349.75,4351.25,224,4350.72393394701,4350.78528185338,4343.4442758784
2012-12-31,10:48:00,4351,4353,4351,4352.75,103,4351.12914715761,4350.96389259398,4343.52849057633
2012-12-31,10:49:00,4353,4353,4352,4352.25,151,4351.35331772609,4351.08081144908,4343.60741826342
2012-12-31,10:50:00,4352.25,4353,4351.75,4351.75,124,4351.43265418087,4351.14164677189,4343.68110678592
2012-12-31,10:51:00,4351.75,4351.75,4351,4351,217,4351.3461233447,4351.12876979262,4343.74734111365
2012-12-31,10:52:00,4351,4351.75,4350.75,4351.5,126,4351.37689867576,4351.1625179933,4343.81750092258
2012-12-31,10:53:00,4351.5,4351.5,4350.25,4351,115,4351.30151894061,4351.14774363027,4343.88250091423
2012-12-31,10:54:00,4351,4351.25,4350.5,4350.75,82,4351.19121515248,4351.11158511843,4343.94465022722
2012-12-31,10:55:00,4350.5,4350.5,4349.25,4349.75,139,4350.90297212199,4350.98780465311,4343.99718732924
2012-12-31,10:56:00,4349.75,4350.5,4349.5,4350.25,205,4350.77237769759,4350.92073150283,4344.05377386925
2012-12-31,10:57:00,4350.25,4351,4349.75,4350,57,4350.61790215807,4350.83702863894,4344.10758587043
2012-12-31,10:58:00,4350.25,4350.75,4350,4350.25,91,4350.54432172646,4350.78366239903,4344.16317332862
2012-12-31,10:59:00,4350.25,4351,4350.25,4351,76,4350.63545738117,4350.80332945367,4344.2250450632
2012-12-31,11:00:00,4351.25,4351.75,4351,4351.5,128,4350.80836590493,4350.8666631397,4344.29088175946
2012-12-31,11:01:00,4351.75,4353.5,4351.5,4353.25,229,4351.29669272395,4351.083330127,4344.37195975259
2012-12-31,11:02:00,4353.25,4353.25,4352.25,4352.25,102,4351.48735417916,4351.18939102454,4344.44325423447
